id,age,gender,education_level,major,family_income,family_size,housing_condition,financial_aid,poverty_level
5411,28,F,硕士,物理学,57840,2,177,0,3
5412,21,M,硕士,计算机科学,91158,4,66,0,2
5413,30,F,本科,生物科学,69939,2,59,0,2
5414,25,M,硕士,物理学,44828,4,177,0,2
5415,26,M,博士,计算机科学,91428,4,102,0,2
5416,20,F,博士,计算机科学,38480,4,69,0,3
5417,21,M,本科,物理学,78767,4,99,1,1
5418,30,M,硕士,计算机科学,95594,6,66,0,2
5419,30,M,硕士,生物科学,91274,3,53,0,3
5420,24,M,硕士,计算机科学,59482,5,63,0,3
5421,20,M,博士,物理学,78278,3,96,0,3
5422,24,F,硕士,计算机科学,60178,5,104,1,1
5423,20,M,博士,生物科学,61847,4,81,0,2
5424,23,M,博士,物理学,39930,2,90,0,3
5425,28,M,硕士,计算机科学,60085,4,181,0,3
5426,28,M,硕士,物理学,35529,2,130,1,1
5427,30,F,硕士,计算机科学,90309,3,60,1,2
5428,25,F,博士,生物科学,85207,4,162,0,2
5429,25,M,博士,计算机科学,39660,5,161,1,2
5430,28,F,博士,生物科学,71918,6,71,0,2
5431,24,M,硕士,生物科学,94307,4,106,0,3
5432,27,F,博士,物理学,82235,2,127,0,3
5433,23,M,硕士,物理学,30300,3,80,1,1
5434,21,M,本科,计算机科学,72940,3,80,0,3
5435,26,M,硕士,物理学,68090,3,100,0,3
5436,29,M,博士,物理学,42161,4,161,0,2
5437,26,M,硕士,计算机科学,39675,4,60,0,3
5438,21,F,硕士,物理学,66855,2,160,0,3
5439,30,M,硕士,物理学,67216,2,96,1,1
5440,21,M,本科,计算机科学,47707,3,177,1,2
5441,23,M,博士,生物科学,67795,4,134,0,2
5442,24,F,本科,生物科学,61878,3,75,1,2
5443,29,F,硕士,生物科学,39430,3,171,0,3
5444,26,M,博士,生物科学,58739,6,96,0,3
5445,28,F,本科,计算机科学,98546,3,162,1,1
5446,25,M,博士,物理学,62944,2,146,0,3
5447,26,F,本科,物理学,84969,2,146,1,2
5448,25,M,博士,生物科学,78894,3,98,0,2
5449,21,F,本科,物理学,92075,2,193,0,3
5450,21,F,博士,生物科学,51637,5,62,0,3
5451,20,M,硕士,物理学,64488,3,66,1,1
5452,21,M,博士,计算机科学,90402,6,175,0,3
5453,21,M,本科,计算机科学,97754,6,136,1,2
5454,28,M,博士,生物科学,68033,5,129,0,2
5455,27,M,硕士,物理学,57786,5,151,0,3
5456,23,F,本科,生物科学,43444,3,161,0,2
5457,23,M,博士,物理学,76115,4,137,0,2
5458,28,F,博士,生物科学,37509,5,67,0,2
5459,29,M,本科,物理学,45888,3,195,1,2
5460,26,M,本科,计算机科学,63203,2,199,0,3
5461,20,M,博士,物理学,39161,2,139,1,2
5462,28,M,硕士,生物科学,87727,3,57,1,1
5463,30,F,博士,物理学,55373,4,120,0,2
5464,26,M,博士,物理学,46565,6,86,0,2
5465,28,M,硕士,计算机科学,45772,5,109,1,1
5466,28,M,博士,计算机科学,44392,5,151,0,2
5467,23,F,博士,物理学,88648,5,127,0,3
5468,27,F,博士,计算机科学,36975,6,54,0,3
5469,21,M,硕士,计算机科学,44437,3,133,0,2
5470,28,M,本科,物理学,63786,2,95,1,1
5471,28,F,硕士,计算机科学,96536,5,168,0,2
5472,29,M,本科,生物科学,84567,6,133,1,2
5473,26,F,博士,生物科学,91490,2,59,0,2
5474,20,M,博士,物理学,38634,6,82,1,1
5475,24,F,硕士,生物科学,59735,3,103,1,1
5476,29,M,本科,物理学,59856,2,172,1,1
5477,30,M,博士,物理学,39385,5,99,0,2
5478,23,M,本科,物理学,54294,4,190,1,2
5479,27,M,硕士,计算机科学,57750,4,85,1,1
5480,23,F,博士,计算机科学,94009,3,178,1,1
5481,27,F,硕士,物理学,52169,6,89,1,1
5482,24,M,博士,生物科学,62890,6,194,0,2
5483,28,M,博士,生物科学,47851,2,124,0,3
5484,28,F,本科,物理学,78104,5,91,1,1
5485,23,F,硕士,生物科学,65753,6,197,0,3
5486,20,F,硕士,物理学,48659,2,103,0,3
5487,29,F,博士,计算机科学,87635,3,160,0,3
5488,27,F,本科,计算机科学,93774,6,75,1,2
5489,21,M,博士,计算机科学,47220,3,116,0,3
5490,21,F,硕士,物理学,63056,4,133,1,1
5491,23,M,本科,物理学,54849,4,152,1,2
5492,21,M,硕士,生物科学,58708,4,50,1,2
5493,22,F,硕士,计算机科学,36513,2,101,0,3
5494,30,F,本科,生物科学,33192,2,72,1,1
5495,22,M,博士,生物科学,83336,4,80,0,2
5496,27,M,博士,物理学,70476,4,103,1,2
5497,22,M,博士,生物科学,89873,4,53,0,3
5498,21,F,本科,计算机科学,57762,4,75,1,1
5499,27,F,本科,生物科学,38296,3,126,0,2
5500,24,M,硕士,计算机科学,55631,2,62,0,3
5501,25,F,本科,物理学,53250,5,189,1,2
5502,22,M,硕士,生物科学,86750,6,103,0,3
5503,21,M,博士,计算机科学,64625,3,117,0,2
5504,30,M,硕士,生物科学,65369,5,83,1,1
5505,20,M,硕士,物理学,36655,4,70,1,1
5506,21,M,硕士,计算机科学,51661,5,67,1,2
5507,21,F,硕士,生物科学,48141,5,91,0,3
5508,25,M,本科,物理学,31327,2,149,0,3
5509,20,M,博士,物理学,82965,6,111,0,2
5510,20,M,博士,生物科学,53830,2,81,0,3
5511,28,F,硕士,计算机科学,88995,2,100,0,2
5512,30,F,博士,生物科学,71206,2,129,1,2
5513,30,M,硕士,物理学,63851,3,69,0,3
5514,26,F,本科,生物科学,92176,2,78,1,2
5515,30,M,本科,物理学,95737,4,155,1,1
5516,23,M,硕士,计算机科学,59962,6,87,0,3
5517,25,M,本科,生物科学,63687,3,64,1,2
5518,28,M,博士,生物科学,67497,3,60,0,2
5519,27,F,博士,计算机科学,71604,6,138,0,2
5520,21,M,博士,生物科学,91381,5,151,0,3
5521,28,M,博士,物理学,67297,3,180,0,2
5522,25,F,本科,物理学,72199,2,126,1,1
5523,21,M,本科,生物科学,84025,4,60,0,2
5524,29,M,博士,计算机科学,74734,2,95,0,2
5525,23,M,博士,计算机科学,87108,4,145,0,3
5526,22,M,硕士,物理学,43110,6,71,1,1
5527,29,F,本科,计算机科学,94723,5,176,1,2
5528,23,F,本科,生物科学,40651,2,139,1,1
5529,30,F,本科,物理学,83938,3,94,1,2
5530,21,F,硕士,计算机科学,92843,6,142,1,1
5531,20,M,本科,计算机科学,40593,4,155,1,1
5532,22,M,博士,物理学,99556,4,187,0,2
5533,29,F,博士,物理学,67825,3,84,0,2
5534,26,M,硕士,物理学,80319,2,76,0,2
5535,28,M,本科,物理学,38619,2,107,1,2
5536,25,M,硕士,物理学,76337,6,131,0,3
5537,21,M,本科,物理学,68290,4,91,1,2
5538,25,M,硕士,物理学,43231,3,186,1,2
5539,24,F,博士,生物科学,51009,4,60,0,2
5540,24,F,博士,物理学,76777,6,138,1,2
5541,22,F,博士,生物科学,94817,3,141,0,3
5542,25,M,本科,计算机科学,86566,4,175,1,2
5543,21,M,博士,计算机科学,73222,5,102,0,3
5544,30,F,本科,生物科学,68838,4,167,0,2
5545,23,F,本科,生物科学,32721,4,105,1,1
5546,20,F,博士,物理学,80229,2,65,0,3
5547,26,M,本科,计算机科学,45142,4,130,0,2
5548,25,M,本科,物理学,33825,2,107,0,3
5549,23,F,硕士,生物科学,68603,2,150,1,1
5550,28,F,博士,计算机科学,47323,2,168,1,2
5551,26,M,博士,计算机科学,56522,5,169,0,3
5552,24,F,硕士,计算机科学,35158,4,82,0,2
5553,26,F,博士,生物科学,87203,6,91,0,3
5554,27,M,博士,物理学,44758,4,96,0,2
5555,21,F,硕士,物理学,48795,2,186,1,2
5556,25,F,博士,生物科学,59602,6,149,0,3
5557,26,M,硕士,物理学,50073,5,187,0,3
5558,29,F,本科,计算机科学,76235,5,52,1,1
5559,22,M,博士,计算机科学,47152,6,100,1,2
5560,22,M,硕士,物理学,73565,4,185,1,1
5561,23,F,博士,物理学,56695,2,112,1,2
5562,28,F,本科,物理学,52789,4,193,1,2
5563,20,F,硕士,物理学,79992,4,194,1,1
5564,23,M,本科,物理学,52060,3,85,1,2
5565,22,F,硕士,物理学,73401,2,200,1,2
5566,29,F,本科,计算机科学,98732,4,156,1,1
5567,27,F,本科,计算机科学,85595,3,195,1,2
5568,20,F,硕士,生物科学,41878,5,183,0,2
5569,28,F,硕士,生物科学,32834,5,179,0,3
5570,29,F,本科,计算机科学,75571,3,70,1,1
5571,29,F,硕士,生物科学,38042,6,91,1,2
5572,25,M,博士,计算机科学,76032,4,109,0,2
5573,27,M,硕士,计算机科学,53338,5,159,0,3
5574,29,F,博士,物理学,55617,4,110,0,2
5575,29,M,博士,计算机科学,98003,2,54,0,3
5576,28,M,硕士,计算机科学,79878,5,80,0,2
5577,22,F,硕士,物理学,80568,5,64,0,2
5578,21,F,博士,计算机科学,92817,5,111,0,3
5579,28,M,本科,生物科学,77949,3,144,1,1
5580,25,M,本科,计算机科学,55975,4,147,0,3
5581,23,M,博士,生物科学,76637,6,186,0,3
5582,21,M,本科,计算机科学,82278,4,95,1,1
5583,20,F,博士,计算机科学,43891,6,96,0,3
5584,21,F,硕士,计算机科学,87409,6,83,0,3
5585,25,F,博士,生物科学,63954,6,188,1,1
5586,25,M,硕士,物理学,34814,5,126,0,2
5587,30,M,硕士,计算机科学,89464,6,145,0,3
5588,26,M,博士,计算机科学,91185,5,87,0,2
5589,29,M,硕士,物理学,89624,2,198,0,2
5590,25,M,硕士,计算机科学,69564,2,84,0,3
5591,29,F,博士,物理学,55402,4,192,0,2
5592,26,M,本科,计算机科学,31652,3,88,1,2
5593,26,F,本科,生物科学,44448,5,70,1,1
5594,23,F,硕士,物理学,67283,4,118,0,3
5595,28,F,硕士,生物科学,31411,6,66,0,2
5596,30,F,博士,计算机科学,58830,2,116,1,1
5597,21,F,硕士,物理学,74527,3,81,1,2
5598,23,F,硕士,物理学,41409,2,93,0,2
5599,22,F,博士,计算机科学,51173,6,57,0,3
5600,24,F,博士,计算机科学,31413,5,61,0,2
5601,21,M,博士,生物科学,58030,4,159,0,3
5602,27,M,硕士,计算机科学,55042,3,185,1,1
5603,22,F,博士,生物科学,92876,5,142,0,3
5604,26,F,本科,计算机科学,43607,2,64,0,2
5605,30,M,博士,生物科学,42103,3,55,0,2
5606,21,M,博士,物理学,40017,4,183,0,3
5607,20,F,本科,计算机科学,53202,2,140,1,2
5608,28,F,本科,物理学,90570,4,164,1,2
5609,25,M,硕士,生物科学,79285,4,189,1,2
5610,20,F,硕士,生物科学,74964,4,146,1,1
5611,23,F,本科,物理学,39563,4,146,0,3
5612,25,F,博士,物理学,54178,4,124,1,1
5613,24,M,硕士,物理学,85308,3,62,0,2
5614,20,M,博士,计算机科学,61337,5,64,0,2
5615,29,F,硕士,物理学,61094,3,118,1,2
5616,26,F,博士,生物科学,91197,4,93,0,2
5617,21,F,博士,物理学,50213,2,193,0,3
5618,27,M,博士,生物科学,79133,3,61,1,1
5619,23,M,硕士,物理学,58915,3,99,0,2
5620,25,F,硕士,生物科学,47020,4,112,1,2
5621,27,F,博士,生物科学,31295,5,171,0,2
5622,24,F,博士,生物科学,96489,2,171,0,3
5623,24,M,本科,生物科学,81211,2,60,1,1
5624,27,M,博士,计算机科学,90786,4,93,1,2
5625,30,F,硕士,生物科学,56590,6,168,1,2
5626,20,F,博士,物理学,75220,6,131,0,2
5627,21,F,硕士,计算机科学,88680,2,63,1,1
5628,25,F,本科,物理学,63322,4,83,1,2
5629,30,M,本科,物理学,91627,3,60,1,2
5630,26,M,博士,物理学,94874,4,93,0,3
5631,27,M,博士,生物科学,65442,5,68,0,2
5632,25,M,硕士,生物科学,75659,4,102,0,2
5633,28,F,本科,生物科学,75034,4,79,0,2
5634,21,M,博士,生物科学,59946,6,135,0,2
5635,20,F,博士,计算机科学,99644,3,167,0,3
5636,30,F,本科,计算机科学,85452,6,115,0,3
5637,22,F,博士,生物科学,98424,6,195,0,2
5638,30,F,硕士,生物科学,78419,2,147,0,2
5639,26,F,硕士,物理学,94777,6,150,0,3
5640,30,M,博士,计算机科学,34787,5,64,0,2
5641,21,F,博士,物理学,86312,6,96,0,3
5642,27,M,博士,计算机科学,65531,3,85,0,3
5643,23,M,博士,计算机科学,80107,5,125,0,2
5644,28,M,硕士,生物科学,75377,6,195,0,3
5645,20,F,本科,生物科学,91283,5,172,1,1
5646,29,F,本科,计算机科学,33175,4,141,1,2
5647,29,F,本科,物理学,32690,5,66,1,2
5648,21,M,硕士,生物科学,67625,6,91,1,2
5649,29,F,硕士,计算机科学,79001,2,100,1,1
5650,27,M,博士,生物科学,53515,5,76,0,2
5651,25,M,博士,计算机科学,88097,2,70,0,3
5652,22,M,博士,生物科学,80013,6,66,1,1
5653,29,M,博士,物理学,46399,4,135,0,3
5654,23,M,硕士,生物科学,38341,6,177,0,2
5655,20,F,博士,物理学,39681,5,67,0,2
5656,20,M,博士,计算机科学,83328,2,189,0,2
5657,24,F,硕士,计算机科学,46847,5,154,0,2
5658,24,F,本科,生物科学,72072,3,114,1,2
5659,21,M,硕士,计算机科学,51375,3,177,1,1
5660,23,M,硕士,计算机科学,88590,3,147,1,1
5661,27,F,硕士,物理学,76442,6,169,1,2
5662,20,F,博士,物理学,34036,3,148,1,1
5663,22,F,本科,生物科学,37459,6,133,1,2
5664,23,F,本科,计算机科学,79268,3,99,0,2
5665,25,F,硕士,计算机科学,35445,4,112,0,2
5666,24,M,本科,计算机科学,94899,2,100,1,2
5667,27,M,本科,物理学,30515,3,84,0,2
5668,23,M,博士,物理学,56686,5,75,1,2
5669,25,M,硕士,生物科学,54259,2,163,0,3
5670,30,M,本科,生物科学,35526,5,197,1,1
5671,27,F,本科,物理学,88334,6,95,1,2
5672,25,M,本科,物理学,83984,3,176,1,1
5673,21,M,硕士,计算机科学,70699,3,77,0,3
5674,30,M,博士,物理学,91972,4,174,0,2
5675,28,M,硕士,物理学,68962,6,91,0,2
5676,20,M,硕士,生物科学,66914,2,91,1,1
5677,22,F,硕士,计算机科学,97958,4,188,0,3
5678,25,M,博士,生物科学,45435,6,109,0,2
5679,28,F,硕士,计算机科学,67505,6,176,1,1
5680,23,F,硕士,生物科学,90120,2,63,0,2
5681,27,M,本科,计算机科学,70459,5,192,1,2
5682,26,M,博士,计算机科学,60457,3,130,1,1
5683,30,F,本科,生物科学,62315,5,183,0,3
5684,23,F,本科,物理学,91889,3,177,1,2
5685,23,M,本科,计算机科学,83473,6,94,1,2
5686,26,M,硕士,生物科学,82945,4,59,1,2
5687,21,M,博士,计算机科学,42905,6,150,0,3
5688,20,M,硕士,生物科学,94664,3,153,1,2
5689,28,F,博士,生物科学,57806,3,102,0,3
5690,23,M,本科,计算机科学,44472,3,197,1,1
5691,27,F,博士,物理学,95374,4,62,1,1
5692,29,M,博士,生物科学,63160,3,161,0,3
5693,30,M,硕士,计算机科学,31981,3,199,1,1
5694,27,F,硕士,计算机科学,66283,6,166,1,1
5695,29,F,本科,生物科学,66038,5,84,0,3
5696,25,M,本科,物理学,43467,4,82,0,2
5697,23,F,本科,生物科学,54256,2,128,1,1
5698,23,F,硕士,物理学,80632,5,89,0,3
5699,30,M,本科,计算机科学,90098,6,51,1,1
5700,21,F,本科,计算机科学,49249,4,166,1,2
5701,23,M,硕士,物理学,72801,2,197,1,1
5702,22,F,本科,生物科学,54971,5,112,1,1
5703,27,F,硕士,生物科学,58889,5,56,1,1
5704,27,F,硕士,计算机科学,44899,3,113,0,3
5705,23,F,硕士,物理学,66099,5,177,1,2
5706,24,M,本科,计算机科学,77248,2,65,1,2
5707,25,M,本科,计算机科学,72387,2,138,1,2
5708,24,F,硕士,计算机科学,42996,5,122,0,3
5709,30,F,硕士,生物科学,65981,4,148,1,2
5710,20,M,硕士,计算机科学,67518,4,67,0,2
5711,26,F,本科,生物科学,36107,2,165,1,1
5712,22,M,硕士,物理学,96029,2,102,0,2
5713,30,M,博士,计算机科学,79977,6,84,0,3
5714,24,F,博士,生物科学,42034,6,145,1,2
5715,21,M,硕士,计算机科学,42740,5,61,1,1
5716,22,M,本科,物理学,31322,3,159,1,2
5717,22,M,博士,物理学,56090,3,54,0,2
5718,30,M,本科,物理学,67678,4,77,1,1
5719,28,M,博士,计算机科学,49785,2,184,0,3
5720,24,M,硕士,物理学,38983,3,94,0,2
5721,26,F,博士,计算机科学,78865,2,121,0,3
5722,28,F,博士,生物科学,50816,6,67,0,2
5723,21,F,本科,物理学,74425,3,167,1,2
5724,29,F,硕士,物理学,96248,4,107,1,1
5725,26,M,硕士,计算机科学,74871,5,56,0,2
5726,24,F,本科,物理学,32071,2,93,1,1
5727,29,M,博士,计算机科学,69512,4,179,1,2
5728,23,M,博士,物理学,48248,2,55,0,3
5729,26,M,本科,物理学,61868,2,137,1,1
5730,24,F,博士,生物科学,70931,4,167,0,2
5731,24,F,博士,物理学,35771,4,169,0,2
5732,27,F,硕士,计算机科学,91538,3,183,1,1
5733,27,F,博士,生物科学,57671,6,168,0,3
5734,22,M,博士,生物科学,87055,3,166,0,3
5735,25,M,本科,物理学,92733,6,88,0,2
5736,20,F,硕士,物理学,47461,3,132,1,1
5737,27,M,硕士,物理学,76351,2,132,1,2
5738,30,M,硕士,物理学,74816,5,89,0,2
5739,24,F,本科,计算机科学,93014,4,139,1,1
5740,25,F,博士,物理学,46181,2,140,0,2
5741,22,F,硕士,物理学,74682,5,196,1,2
5742,25,F,本科,物理学,78739,2,197,1,2
5743,22,M,硕士,计算机科学,77285,4,187,1,2
5744,29,M,硕士,计算机科学,44151,2,172,0,2
5745,30,F,博士,计算机科学,68692,6,83,0,3
5746,21,M,博士,生物科学,49163,4,88,1,2
5747,30,F,本科,计算机科学,46512,6,54,1,2
5748,22,F,博士,物理学,35258,2,87,0,2
5749,24,F,博士,生物科学,75125,5,115,0,2
5750,20,M,本科,计算机科学,43142,3,152,1,1
5751,30,F,本科,生物科学,64226,2,160,0,3
5752,30,F,本科,计算机科学,58341,3,86,1,1
5753,30,M,本科,计算机科学,74811,2,153,0,3
5754,25,F,硕士,物理学,34052,2,84,1,1
5755,28,M,本科,物理学,57242,3,180,1,2
5756,29,F,博士,计算机科学,30905,3,88,0,3
5757,26,M,博士,生物科学,95427,6,130,0,3
5758,24,M,博士,计算机科学,58606,2,105,0,3
5759,28,M,博士,生物科学,98845,6,138,1,2
5760,23,F,本科,物理学,64673,4,56,1,1
5761,22,F,本科,计算机科学,88199,2,86,1,2
5762,28,M,硕士,物理学,60050,3,195,0,2
5763,28,M,博士,物理学,67652,4,83,1,2
5764,28,F,硕士,物理学,75719,5,177,1,1
5765,28,F,硕士,生物科学,47684,5,71,1,2
5766,26,M,硕士,生物科学,36692,6,93,0,3
5767,23,F,本科,物理学,90220,4,113,0,3
5768,21,M,硕士,物理学,39312,2,64,0,2
5769,26,F,本科,计算机科学,77790,6,183,0,3
5770,27,F,硕士,计算机科学,63684,3,103,1,1
5771,20,M,博士,生物科学,90628,2,76,0,2
5772,26,M,博士,计算机科学,35923,3,60,1,1
5773,20,M,博士,物理学,74169,6,129,0,3
5774,24,M,硕士,计算机科学,33559,3,58,0,2
5775,24,M,本科,物理学,69070,5,183,1,2
5776,30,M,硕士,物理学,60658,6,169,0,3
5777,30,M,本科,计算机科学,85330,6,110,0,2
5778,21,F,博士,生物科学,48304,4,120,0,2
5779,25,M,博士,生物科学,75234,6,98,1,2
5780,20,F,硕士,物理学,36357,4,170,0,3
5781,24,M,硕士,计算机科学,96805,4,184,0,2
5782,21,M,博士,计算机科学,45208,2,141,0,3
5783,29,F,本科,生物科学,73844,5,54,1,2
5784,23,M,硕士,计算机科学,45186,3,158,1,2
5785,26,F,硕士,物理学,80380,5,70,1,2
5786,23,M,本科,物理学,40721,5,92,1,2
5787,22,F,博士,计算机科学,69777,4,159,0,3
5788,22,M,本科,物理学,52251,6,123,1,2
5789,27,F,本科,物理学,61939,6,167,1,1
5790,27,F,本科,物理学,73044,4,188,0,2
5791,29,M,本科,物理学,54000,3,178,1,2
5792,20,M,博士,计算机科学,41396,3,195,0,3
5793,25,M,硕士,生物科学,47999,6,71,1,2
5794,28,M,本科,生物科学,43443,2,57,1,1
5795,30,F,本科,生物科学,82981,4,62,1,1
5796,29,F,博士,计算机科学,48048,2,51,0,2
5797,30,M,博士,计算机科学,83628,6,67,1,2
5798,28,M,硕士,计算机科学,89838,5,175,0,3
5799,21,F,硕士,物理学,56883,6,195,1,1
5800,26,M,硕士,计算机科学,34904,5,188,0,2
5801,20,F,博士,物理学,49176,3,136,0,2
5802,29,M,本科,计算机科学,51082,4,135,1,1
5803,30,M,本科,计算机科学,79097,6,150,1,1
5804,29,M,本科,生物科学,30032,3,171,1,1
5805,24,F,博士,生物科学,45646,3,153,0,2
5806,20,F,本科,物理学,93655,4,172,0,2
5807,24,M,本科,计算机科学,58533,3,162,0,2
5808,23,F,硕士,生物科学,64692,2,166,1,2
5809,27,M,硕士,生物科学,48698,4,155,1,1
5810,20,M,博士,生物科学,43158,6,59,0,2
5811,29,F,硕士,生物科学,87423,4,163,0,2
5812,20,F,硕士,计算机科学,58662,2,101,1,1
5813,23,M,本科,生物科学,65488,5,168,1,2
5814,21,F,博士,计算机科学,73103,5,183,0,2
5815,24,M,本科,计算机科学,32778,6,157,1,2
5816,28,F,本科,生物科学,74034,4,137,0,2
5817,25,F,硕士,生物科学,95015,5,146,1,2
5818,29,F,硕士,生物科学,32835,3,73,0,2
5819,26,M,硕士,计算机科学,95404,5,152,0,2
5820,23,M,博士,物理学,91010,6,86,0,2
5821,26,F,博士,生物科学,77332,2,134,0,3
5822,21,M,本科,生物科学,96275,4,81,1,1
5823,23,F,本科,计算机科学,76683,3,59,1,2
5824,28,M,博士,计算机科学,92082,3,84,0,3
5825,27,F,博士,计算机科学,60530,2,157,1,2
5826,30,F,博士,物理学,80591,2,165,0,3
5827,23,M,硕士,计算机科学,46754,6,170,0,3
5828,30,F,博士,生物科学,42483,3,155,0,2
5829,20,F,博士,物理学,35317,3,192,0,2
5830,26,F,硕士,生物科学,40466,6,182,0,2
5831,23,F,本科,计算机科学,93620,5,120,1,1
5832,26,F,博士,计算机科学,48847,3,102,0,2
5833,23,F,本科,物理学,47323,3,85,0,3
5834,21,F,本科,生物科学,69093,4,86,0,2
5835,30,M,硕士,计算机科学,47792,2,190,0,3
5836,27,F,本科,计算机科学,78470,5,188,1,1
5837,26,F,博士,计算机科学,93966,6,69,0,3
5838,24,M,本科,生物科学,46709,3,172,0,2
5839,29,M,博士,生物科学,77684,4,113,0,2
5840,21,M,硕士,生物科学,73730,6,116,1,2
5841,29,F,博士,物理学,86270,4,185,0,2
5842,25,M,博士,计算机科学,75367,2,147,1,2
5843,24,F,本科,生物科学,33907,2,109,0,2
5844,29,F,本科,生物科学,50963,3,195,0,3
5845,21,F,本科,物理学,58625,3,169,1,2
5846,24,M,硕士,生物科学,50973,6,181,0,2
5847,20,F,本科,物理学,52300,4,163,0,2
5848,28,F,硕士,物理学,61283,5,181,0,2
5849,25,F,本科,生物科学,57260,2,152,1,2
5850,28,M,博士,物理学,36333,2,185,1,2
5851,24,F,硕士,生物科学,74837,3,179,1,2
5852,26,M,硕士,计算机科学,37190,4,179,1,1
5853,20,F,博士,计算机科学,90096,2,148,0,3
5854,27,M,博士,物理学,85359,3,185,0,3
5855,24,M,本科,生物科学,88426,2,144,1,2
5856,20,F,硕士,计算机科学,58869,5,170,1,1
5857,24,M,本科,计算机科学,86439,3,130,1,1
5858,21,F,本科,计算机科学,47018,4,176,0,2
5859,22,M,硕士,物理学,55107,5,136,1,1
5860,26,F,本科,计算机科学,60865,5,124,1,2
5861,24,M,博士,物理学,31677,2,77,0,3
5862,23,M,硕士,计算机科学,60176,5,179,0,3
5863,22,M,本科,物理学,51443,3,71,1,1
5864,22,F,硕士,物理学,70493,3,84,0,3
5865,27,F,硕士,物理学,67239,5,77,0,2
5866,21,M,博士,生物科学,90115,4,157,0,3
